"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Percent of People Who Drove to Work","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","ptranmv","TimeFrame","GeoVintage","Source","Location"
"Block Group","060990024023","CA","060990024023","=""060990024023""","87.34","2019-2023","2022","Census","California (State)"
"Block Group","060990025031","CA","060990025031","=""060990025031""","93.95","2019-2023","2022","Census","California (State)"
"Block Group","060990025032","CA","060990025032","=""060990025032""","88.37","2019-2023","2022","Census","California (State)"
"Block Group","060990025033","CA","060990025033","=""060990025033""","95.23","2019-2023","2022","Census","California (State)"
"Block Group","060990025041","CA","060990025041","=""060990025041""","97.68","2019-2023","2022","Census","California (State)"
"Block Group","060990025042","CA","060990025042","=""060990025042""","94.27","2019-2023","2022","Census","California (State)"
"Block Group","060990025051","CA","060990025051","=""060990025051""","94.22","2019-2023","2022","Census","California (State)"
"Block Group","060990025052","CA","060990025052","=""060990025052""","96.77","2019-2023","2022","Census","California (State)"
"Block Group","060990025061","CA","060990025061","=""060990025061""","93.40","2019-2023","2022","Census","California (State)"
"Block Group","060990025062","CA","060990025062","=""060990025062""","N/A","2019-2023","2022","Census","California (State)"
"Block Group","060990026021","CA","060990026021","=""060990026021""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060990026022","CA","060990026022","=""060990026022""","92.38","2019-2023","2022","Census","California (State)"
"Block Group","060990026023","CA","060990026023","=""060990026023""","91.78","2019-2023","2022","Census","California (State)"
"Block Group","060990026031","CA","060990026031","=""060990026031""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060990026032","CA","060990026032","=""060990026032""","86.71","2019-2023","2022","Census","California (State)"
"Block Group","060990026041","CA","060990026041","=""060990026041""","95.46","2019-2023","2022","Census","California (State)"
"Block Group","060990026042","CA","060990026042","=""060990026042""","85.86","2019-2023","2022","Census","California (State)"
"Block Group","060990026043","CA","060990026043","=""060990026043""","96.92","2019-2023","2022","Census","California (State)"
"Block Group","060990026051","CA","060990026051","=""060990026051""","87.31","2019-2023","2022","Census","California (State)"
"Block Group","060990026052","CA","060990026052","=""060990026052""","92.70","2019-2023","2022","Census","California (State)"
"Block Group","060990027011","CA","060990027011","=""060990027011""","91.67","2019-2023","2022","Census","California (State)"
"Block Group","060990027012","CA","060990027012","=""060990027012""","92.74","2019-2023","2022","Census","California (State)"
"Block Group","060990027021","CA","060990027021","=""060990027021""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060990027022","CA","060990027022","=""060990027022""","86.18","2019-2023","2022","Census","California (State)"
"Block Group","060990027023","CA","060990027023","=""060990027023""","93.03","2019-2023","2022","Census","California (State)"
"Block Group","060990027024","CA","060990027024","=""060990027024""","97.31","2019-2023","2022","Census","California (State)"
"Block Group","060990027025","CA","060990027025","=""060990027025""","96.96","2019-2023","2022","Census","California (State)"
"Block Group","060990028011","CA","060990028011","=""060990028011""","92.22","2019-2023","2022","Census","California (State)"
"Block Group","060990028012","CA","060990028012","=""060990028012""","92.53","2019-2023","2022","Census","California (State)"
"Block Group","060990028013","CA","060990028013","=""060990028013""","89.78","2019-2023","2022","Census","California (State)"
"Block Group","060990028021","CA","060990028021","=""060990028021""","87.34","2019-2023","2022","Census","California (State)"
"Block Group","060990028022","CA","060990028022","=""060990028022""","97.90","2019-2023","2022","Census","California (State)"
"Block Group","060990028023","CA","060990028023","=""060990028023""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060990028024","CA","060990028024","=""060990028024""","98.25","2019-2023","2022","Census","California (State)"
"Block Group","060990028031","CA","060990028031","=""060990028031""","86.61","2019-2023","2022","Census","California (State)"
"Block Group","060990028032","CA","060990028032","=""060990028032""","98.82","2019-2023","2022","Census","California (State)"
"Block Group","060990029011","CA","060990029011","=""060990029011""","85.80","2019-2023","2022","Census","California (State)"
"Block Group","060990029012","CA","060990029012","=""060990029012""","85.03","2019-2023","2022","Census","California (State)"
"Block Group","060990029013","CA","060990029013","=""060990029013""","81.60","2019-2023","2022","Census","California (State)"
"Block Group","060990029014","CA","060990029014","=""060990029014""","87.33","2019-2023","2022","Census","California (State)"
"Block Group","060990029015","CA","060990029015","=""060990029015""","93.37","2019-2023","2022","Census","California (State)"
"Block Group","060990029031","CA","060990029031","=""060990029031""","87.31","2019-2023","2022","Census","California (State)"
"Block Group","060990029032","CA","060990029032","=""060990029032""","81.50","2019-2023","2022","Census","California (State)"
"Block Group","060990029033","CA","060990029033","=""060990029033""","83.30","2019-2023","2022","Census","California (State)"
"Block Group","060990029034","CA","060990029034","=""060990029034""","86.62","2019-2023","2022","Census","California (State)"
"Block Group","060990029041","CA","060990029041","=""060990029041""","95.78","2019-2023","2022","Census","California (State)"
"Block Group","060990030021","CA","060990030021","=""060990030021""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060990030022","CA","060990030022","=""060990030022""","97.25","2019-2023","2022","Census","California (State)"
"Block Group","060990030023","CA","060990030023","=""060990030023""","98.01","2019-2023","2022","Census","California (State)"
"Block Group","060990030024","CA","060990030024","=""060990030024""","92.55","2019-2023","2022","Census","California (State)"
"Block Group","060990030031","CA","060990030031","=""060990030031""","96.25","2019-2023","2022","Census","California (State)"
"Block Group","060990030032","CA","060990030032","=""060990030032""","87.41","2019-2023","2022","Census","California (State)"
"Block Group","060990030033","CA","060990030033","=""060990030033""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060990030034","CA","060990030034","=""060990030034""","97.29","2019-2023","2022","Census","California (State)"
"Block Group","060990030041","CA","060990030041","=""060990030041""","73.66","2019-2023","2022","Census","California (State)"
"Block Group","060990030042","CA","060990030042","=""060990030042""","94.87","2019-2023","2022","Census","California (State)"
"Block Group","060990031001","CA","060990031001","=""060990031001""","78.80","2019-2023","2022","Census","California (State)"
"Block Group","060990031002","CA","060990031002","=""060990031002""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060990031003","CA","060990031003","=""060990031003""","58.69","2019-2023","2022","Census","California (State)"
"Block Group","060990032011","CA","060990032011","=""060990032011""","74.89","2019-2023","2022","Census","California (State)"
"Block Group","060990032012","CA","060990032012","=""060990032012""","92.16","2019-2023","2022","Census","California (State)"
"Block Group","060990032013","CA","060990032013","=""060990032013""","93.17","2019-2023","2022","Census","California (State)"
"Block Group","060990032014","CA","060990032014","=""060990032014""","96.18","2019-2023","2022","Census","California (State)"
"Block Group","060990032031","CA","060990032031","=""060990032031""","89.43","2019-2023","2022","Census","California (State)"
"Block Group","060990032032","CA","060990032032","=""060990032032""","93.26","2019-2023","2022","Census","California (State)"
"Block Group","060990032041","CA","060990032041","=""060990032041""","98.98","2019-2023","2022","Census","California (State)"
"Block Group","060990032042","CA","060990032042","=""060990032042""","99.49","2019-2023","2022","Census","California (State)"
"Block Group","060990032051","CA","060990032051","=""060990032051""","98.40","2019-2023","2022","Census","California (State)"
"Block Group","060990032052","CA","060990032052","=""060990032052""","97.85","2019-2023","2022","Census","California (State)"
"Block Group","060990032061","CA","060990032061","=""060990032061""","70.90","2019-2023","2022","Census","California (State)"
"Block Group","060990032062","CA","060990032062","=""060990032062""","81.49","2019-2023","2022","Census","California (State)"
"Block Group","060990033001","CA","060990033001","=""060990033001""","90.57","2019-2023","2022","Census","California (State)"
"Block Group","060990033002","CA","060990033002","=""060990033002""","86.85","2019-2023","2022","Census","California (State)"
"Block Group","060990033003","CA","060990033003","=""060990033003""","98.98","2019-2023","2022","Census","California (State)"
"Block Group","060990033004","CA","060990033004","=""060990033004""","95.20","2019-2023","2022","Census","California (State)"
"Block Group","060990034001","CA","060990034001","=""060990034001""","64.31","2019-2023","2022","Census","California (State)"
"Block Group","060990034002","CA","060990034002","=""060990034002""","87.68","2019-2023","2022","Census","California (State)"
"Block Group","060990035011","CA","060990035011","=""060990035011""","92.22","2019-2023","2022","Census","California (State)"
"Block Group","060990035012","CA","060990035012","=""060990035012""","92.37","2019-2023","2022","Census","California (State)"
"Block Group","060990035013","CA","060990035013","=""060990035013""","97.35","2019-2023","2022","Census","California (State)"
"Block Group","060990035014","CA","060990035014","=""060990035014""","92.30","2019-2023","2022","Census","California (State)"
"Block Group","060990035021","CA","060990035021","=""060990035021""","89.73","2019-2023","2022","Census","California (State)"
"Block Group","060990035022","CA","060990035022","=""060990035022""","97.82","2019-2023","2022","Census","California (State)"
"Block Group","060990035023","CA","060990035023","=""060990035023""","78.68","2019-2023","2022","Census","California (State)"
"Block Group","060990036031","CA","060990036031","=""060990036031""","76.27","2019-2023","2022","Census","California (State)"
"Block Group","060990036032","CA","060990036032","=""060990036032""","89.58","2019-2023","2022","Census","California (State)"
"Block Group","060990036033","CA","060990036033","=""060990036033""","84.66","2019-2023","2022","Census","California (State)"
"Block Group","060990036034","CA","060990036034","=""060990036034""","95.73","2019-2023","2022","Census","California (State)"
"Block Group","060990036071","CA","060990036071","=""060990036071""","89.77","2019-2023","2022","Census","California (State)"
"Block Group","060990036072","CA","060990036072","=""060990036072""","71.58","2019-2023","2022","Census","California (State)"
"Block Group","060990036081","CA","060990036081","=""060990036081""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060990036082","CA","060990036082","=""060990036082""","90.43","2019-2023","2022","Census","California (State)"
"Block Group","060990036083","CA","060990036083","=""060990036083""","94.03","2019-2023","2022","Census","California (State)"
"Block Group","060990036084","CA","060990036084","=""060990036084""","96.28","2019-2023","2022","Census","California (State)"
"Block Group","060990036091","CA","060990036091","=""060990036091""","91.62","2019-2023","2022","Census","California (State)"
"Block Group","060990036092","CA","060990036092","=""060990036092""","90.00","2019-2023","2022","Census","California (State)"
"Block Group","060990036101","CA","060990036101","=""060990036101""","96.57","2019-2023","2022","Census","California (State)"
"Block Group","060990036102","CA","060990036102","=""060990036102""","87.62","2019-2023","2022","Census","California (State)"
"Block Group","060990036111","CA","060990036111","=""060990036111""","80.12","2019-2023","2022","Census","California (State)"
"Block Group","060990036112","CA","060990036112","=""060990036112""","93.86","2019-2023","2022","Census","California (State)"
"Block Group","060990036121","CA","060990036121","=""060990036121""","76.95","2019-2023","2022","Census","California (State)"
"Block Group","060990036122","CA","060990036122","=""060990036122""","88.64","2019-2023","2022","Census","California (State)"
"Block Group","060990036123","CA","060990036123","=""060990036123""","94.49","2019-2023","2022","Census","California (State)"
"Block Group","060990037001","CA","060990037001","=""060990037001""","77.97","2019-2023","2022","Census","California (State)"
