"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Percent of People Who Drove to Work","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","ptranmv","TimeFrame","GeoVintage","Source","Location"
"Block Group","040131048025","AZ","040131048025","=""040131048025""","80.81","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131049001","AZ","040131049001","=""040131049001""","63.59","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131049002","AZ","040131049002","=""040131049002""","70.40","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131049003","AZ","040131049003","=""040131049003""","65.99","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131049004","AZ","040131049004","=""040131049004""","67.82","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131050021","AZ","040131050021","=""040131050021""","63.09","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131050022","AZ","040131050022","=""040131050022""","66.96","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131050031","AZ","040131050031","=""040131050031""","80.64","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131050032","AZ","040131050032","=""040131050032""","66.67","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131050041","AZ","040131050041","=""040131050041""","44.99","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131050042","AZ","040131050042","=""040131050042""","62.89","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131050043","AZ","040131050043","=""040131050043""","83.79","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131051011","AZ","040131051011","=""040131051011""","63.28","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131051012","AZ","040131051012","=""040131051012""","54.19","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131051013","AZ","040131051013","=""040131051013""","66.61","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131051021","AZ","040131051021","=""040131051021""","42.52","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131051022","AZ","040131051022","=""040131051022""","57.80","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131051023","AZ","040131051023","=""040131051023""","72.92","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131051024","AZ","040131051024","=""040131051024""","67.86","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131051031","AZ","040131051031","=""040131051031""","48.46","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131051032","AZ","040131051032","=""040131051032""","70.66","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131051033","AZ","040131051033","=""040131051033""","88.40","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131052001","AZ","040131052001","=""040131052001""","70.21","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131052002","AZ","040131052002","=""040131052002""","79.05","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131052003","AZ","040131052003","=""040131052003""","73.43","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131052004","AZ","040131052004","=""040131052004""","88.73","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131053001","AZ","040131053001","=""040131053001""","73.28","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131053002","AZ","040131053002","=""040131053002""","72.38","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131053003","AZ","040131053003","=""040131053003""","76.98","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131054001","AZ","040131054001","=""040131054001""","80.19","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131054002","AZ","040131054002","=""040131054002""","67.61","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131054003","AZ","040131054003","=""040131054003""","74.42","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131055011","AZ","040131055011","=""040131055011""","66.15","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131055012","AZ","040131055012","=""040131055012""","74.47","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131055021","AZ","040131055021","=""040131055021""","79.32","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131055022","AZ","040131055022","=""040131055022""","59.46","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131055031","AZ","040131055031","=""040131055031""","58.84","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131055032","AZ","040131055032","=""040131055032""","79.47","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131056011","AZ","040131056011","=""040131056011""","95.80","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131056012","AZ","040131056012","=""040131056012""","93.80","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131056021","AZ","040131056021","=""040131056021""","85.49","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131056022","AZ","040131056022","=""040131056022""","53.96","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131056023","AZ","040131056023","=""040131056023""","74.01","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131057011","AZ","040131057011","=""040131057011""","85.20","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131057012","AZ","040131057012","=""040131057012""","86.54","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131057021","AZ","040131057021","=""040131057021""","79.05","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131057022","AZ","040131057022","=""040131057022""","82.83","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131058001","AZ","040131058001","=""040131058001""","92.54","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131058002","AZ","040131058002","=""040131058002""","93.24","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131058003","AZ","040131058003","=""040131058003""","94.34","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131058004","AZ","040131058004","=""040131058004""","83.79","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131059001","AZ","040131059001","=""040131059001""","90.84","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131059002","AZ","040131059002","=""040131059002""","73.30","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131059003","AZ","040131059003","=""040131059003""","55.93","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131060011","AZ","040131060011","=""040131060011""","93.27","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131060021","AZ","040131060021","=""040131060021""","83.57","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131060022","AZ","040131060022","=""040131060022""","82.96","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131060031","AZ","040131060031","=""040131060031""","79.39","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131060032","AZ","040131060032","=""040131060032""","78.68","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131061001","AZ","040131061001","=""040131061001""","86.45","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131061002","AZ","040131061002","=""040131061002""","68.83","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131061003","AZ","040131061003","=""040131061003""","74.47","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131061004","AZ","040131061004","=""040131061004""","94.74","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131061005","AZ","040131061005","=""040131061005""","88.97","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131062001","AZ","040131062001","=""040131062001""","82.75","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131062002","AZ","040131062002","=""040131062002""","80.29","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131063001","AZ","040131063001","=""040131063001""","70.16","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131063002","AZ","040131063002","=""040131063002""","73.91","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131063003","AZ","040131063003","=""040131063003""","57.53","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131063004","AZ","040131063004","=""040131063004""","70.75","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131064001","AZ","040131064001","=""040131064001""","69.79","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131064002","AZ","040131064002","=""040131064002""","81.93","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131065011","AZ","040131065011","=""040131065011""","82.32","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131065012","AZ","040131065012","=""040131065012""","67.23","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131065021","AZ","040131065021","=""040131065021""","68.58","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131065022","AZ","040131065022","=""040131065022""","70.20","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131065023","AZ","040131065023","=""040131065023""","67.16","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131066001","AZ","040131066001","=""040131066001""","57.38","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131066002","AZ","040131066002","=""040131066002""","65.93","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131067011","AZ","040131067011","=""040131067011""","36.94","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131067012","AZ","040131067012","=""040131067012""","75.77","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131067013","AZ","040131067013","=""040131067013""","79.38","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131067021","AZ","040131067021","=""040131067021""","80.68","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131067031","AZ","040131067031","=""040131067031""","70.58","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131067032","AZ","040131067032","=""040131067032""","81.08","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131068011","AZ","040131068011","=""040131068011""","92.33","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131068012","AZ","040131068012","=""040131068012""","82.58","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131068013","AZ","040131068013","=""040131068013""","79.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131068021","AZ","040131068021","=""040131068021""","78.33","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131068022","AZ","040131068022","=""040131068022""","79.79","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131068023","AZ","040131068023","=""040131068023""","48.42","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131069001","AZ","040131069001","=""040131069001""","87.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131069002","AZ","040131069002","=""040131069002""","90.64","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131069003","AZ","040131069003","=""040131069003""","81.37","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131069004","AZ","040131069004","=""040131069004""","80.81","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131070011","AZ","040131070011","=""040131070011""","74.54","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131070012","AZ","040131070012","=""040131070012""","90.75","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131070021","AZ","040131070021","=""040131070021""","80.09","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131070022","AZ","040131070022","=""040131070022""","84.39","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131071011","AZ","040131071011","=""040131071011""","85.04","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131071012","AZ","040131071012","=""040131071012""","92.49","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131071021","AZ","040131071021","=""040131071021""","97.03","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131071022","AZ","040131071022","=""040131071022""","89.89","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131071023","AZ","040131071023","=""040131071023""","86.86","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131072011","AZ","040131072011","=""040131072011""","30.86","2019-2023","2022","Census","Arizona (State)"
